StudentNumber,Suruna Value,Hurni Level,Lal Count,Volta,Ratios,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1001662,doot,medium,65,3 star,1.07544403,7.843578230493358,8.0,7.0,7.0,7.390181835166504,7.145368442669768,7.999315500822431,8.0,8.0,8.0,,7.309209847468759,8.337318902462332,8.0,7.0,8.0,,8.0,8.0,,8.0,8.65473616897411,7.058246154291124,8.0,8.0,8.0,8.0,6.9750011688771325,7.780559969685098,7.0
1001738,lobi,full,90,3 star,1.07544403,7.843578230493358,8.0,7.0,8.0,7.390181835166504,7.145368442669768,7.999315500822431,8.0,8.0,7.0,,7.309209847468759,8.337318902462332,9.0,8.0,7.0,,8.0,7.0,,7.0,8.65473616897411,7.058246154291124,9.0,7.0,9.0,9.0,6.9750011688771325,7.780559969685098,6.0
1001750,nulp,high,90,4 star,1.07544403,7.843578230493358,9.0,7.0,7.0,7.390181835166504,7.145368442669768,7.999315500822431,7.0,9.0,8.0,,7.309209847468759,8.337318902462332,9.0,7.0,8.0,,8.0,9.0,,8.0,8.65473616897411,7.058246154291124,8.0,7.0,6.0,8.0,6.9750011688771325,7.780559969685098,7.0
1001796,lobi,full,92,5 star,1.07544403,7.843578230493358,8.0,9.0,8.0,7.390181835166504,7.145368442669768,7.999315500822431,8.0,7.0,9.0,,7.309209847468759,8.337318902462332,8.0,8.0,7.0,,7.0,7.0,,7.0,8.65473616897411,7.058246154291124,9.0,8.0,7.0,8.0,6.9750011688771325,7.780559969685098,7.0
1002076,nulp,high,60,1 star,1.07544403,7.843578230493358,9.0,6.0,8.0,7.390181835166504,7.145368442669768,7.999315500822431,8.0,9.0,8.0,,7.309209847468759,8.337318902462332,8.0,8.0,8.0,,8.0,8.0,,6.0,8.65473616897411,7.058246154291124,8.0,8.0,8.0,8.0,6.9750011688771325,7.780559969685098,6.0
1002093,nulp,high,78,3 star,1.07544403,7.843578230493358,8.0,7.0,8.0,7.390181835166504,7.145368442669768,7.999315500822431,8.0,8.0,9.0,,7.309209847468759,8.337318902462332,7.0,9.0,7.0,,6.0,8.0,,7.0,8.65473616897411,7.058246154291124,9.0,8.0,9.0,8.0,6.9750011688771325,7.780559969685098,6.0
1002147,nulp,high,96,1 star,1.07544403,7.843578230493358,9.0,8.0,8.0,7.390181835166504,7.145368442669768,7.999315500822431,7.0,8.0,9.0,,7.309209847468759,8.337318902462332,8.0,8.0,8.0,,8.0,8.0,,6.0,8.65473616897411,7.058246154291124,8.0,7.0,7.0,8.0,6.9750011688771325,7.780559969685098,7.0
1002460,doot,medium,59,1 star,1.07212476,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,,9.0,8.0,6.0,8.0,8.0,,7.0,7.0,,7.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0
1002648,doot,medium,96,1 star,1.07212476,8.0,10.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,,6.0,8.0,9.0,8.0,8.0,,8.0,9.0,,8.0,10.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0
1002427,doot,medium,91,1 star,1.07074366,8.0,9.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,,9.0,7.0,7.0,9.0,7.0,,6.0,9.0,,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.746554005967293,7.0
1002621,nulp,high,97,2 star,1.07074366,7.0,8.0,8.0,9.0,7.35788207058223,8.0,9.0,7.0,7.0,8.0,,7.0,8.0,9.0,8.0,9.0,,7.0,8.0,,9.0,8.0,7.0,8.0,7.0,6.0,9.0,7.0,5.0,8.0
1000058,doot,low,59,4 star,1.06846063,7.792645924685841,10.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,8.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000251,doot,medium,71,5 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,7.0,,8.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000363,doot,low,82,4 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,8.0,,7.0,7.946134796047611,,9.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000585,nulp,high,74,3 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,8.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000674,lobi,high,77,2 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,9.0,7.918223768328385,7.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,9.0,6.929708971604218,7.730036873199732,6.862976866320136
1000705,nulp,medium,72,4 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,8.0,,6.0,7.946134796047611,,9.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000748,lobi,full,68,3 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,6.0,,8.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,9.0,6.929708971604218,7.730036873199732,6.862976866320136
1000807,doot,medium,59,5 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,8.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000871,lobi,full,100,1 star,1.06846063,7.792645924685841,7.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,9.0,7.918223768328385,8.0,,7.0,7.946134796047611,,8.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1000873,lobi,high,67,1 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,7.0,,8.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,9.0,6.929708971604218,7.730036873199732,6.862976866320136
1000932,nulp,high,100,4 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,7.0,,8.0,7.946134796047611,,8.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001021,nulp,high,83,1 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,9.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001029,doot,medium,68,1 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,8.0,,7.0,7.946134796047611,,8.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,9.0,7.0,6.929708971604218,7.730036873199732,6.862976866320136
1001089,nulp,low,91,2 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,7.0,7.918223768328385,7.0,,6.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,10.0,6.929708971604218,7.730036873199732,6.862976866320136
1001182,nulp,medium,64,3 star,1.06846063,7.792645924685841,9.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,7.0,,7.0,7.946134796047611,,8.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,7.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001251,doot,medium,75,1 star,1.06846063,7.792645924685841,10.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,7.0,,6.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001277,nulp,medium,82,1 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,8.0,,7.0,7.946134796047611,,9.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,6.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001328,nulp,full,80,1 star,1.06846063,7.792645924685841,8.0,7.151024631001897,7.570553108633442,7.342193660619007,7.09896996484053,7.947371914443096,7.474780782372904,8.317817493311233,8.129765804207997,,7.2617474648389395,8.28318048967719,8.0,7.918223768328385,8.0,,7.0,7.946134796047611,,7.0,8.59853660593184,7.012413405381004,8.036696259779873,7.0950839803945325,8.0,8.0,6.929708971604218,7.730036873199732,6.862976866320136
1001795,nulp,high,77,2 star,1.06729672,7.784157134117863,10.0,6.0,7.0,7.334195562810265,7.0912368187612245,7.938714575665028,7.0,9.0,7.0,,7.253836999769394,8.274157343355235,9.0,7.0,8.0,,7.0,9.0,,8.0,8.589169931615531,7.00477454826499,7.0,7.0,7.0,9.0,6.922160207201792,7.721616284771421,7.0
1002059,lobi,full,100,2 star,1.06729672,7.784157134117863,8.0,7.0,8.0,7.334195562810265,7.0912368187612245,7.938714575665028,8.0,8.0,7.0,,7.253836999769394,8.274157343355235,8.0,9.0,7.0,,7.0,8.0,,7.0,8.589169931615531,7.00477454826499,8.0,7.0,8.0,8.0,6.922160207201792,7.721616284771421,8.0
1002217,lobi,full,66,5 star,1.06699497,8.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,,7.0,9.0,9.0,8.0,6.0,,8.0,8.0,,7.0,9.0,7.0,7.0,6.0,7.0,9.0,6.0,8.0,7.0
1002786,lobi,full,75,1 star,1.06699497,7.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,9.0,8.0,,7.0,9.0,9.0,7.0,7.0,,7.0,8.0,,7.0,9.0,6.0,8.0,7.0,7.0,9.0,6.0,9.0,7.0
1001853,doot,medium,83,4 star,1.06443008,7.7632497558894835,8.0,7.0,7.0,7.314496731197464,7.07219054724815,7.917392073379829,7.0,8.0,10.0,,7.2343540022979695,8.251933879193594,8.0,8.0,9.0,,7.0,8.0,,9.0,8.566100378761695,6.985960504771032,8.0,7.0,7.0,9.0,6.903568056617487,7.7008768842918816,7.0
1002369,doot,medium,83,4 star,1.06443008,9.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,,6.0,8.0,8.0,8.0,9.0,,8.0,9.0,,7.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,6.0
1000961,nulp,high,87,5 star,1.06275304,7.751018534116216,8.0,7.112824705307246,7.530112111554024,7.302972532634711,7.0610481090004855,7.904917995981771,7.434851389704816,8.273384698490663,8.086337559213664,,7.222956070894139,8.238932721623186,7.0,7.875925555807562,8.0,,7.0,7.903687486126072,,7.0,8.552604242896013,6.974953924418736,7.993765181256788,7.057182883022644,7.0,8.0,6.892691287921069,7.688743932759704,6.82631565763111
1002214,nulp,high,87,5 star,1.06275304,8.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,6.0,,8.0,9.0,9.0,8.0,8.0,,7.0,9.0,,8.0,9.0,6.974953924418736,7.0,7.0,8.0,10.0,7.0,7.0,6.0
1000222,doot,nothing,88,4 star,1.06186519,7.744543142800925,9.0,7.106882476796089,7.523821270891508,7.296871449956933,7.0551491359299625,7.898314033274939,7.428640132189759,8.266472909647835,8.07958203414648,,7.216921835934395,8.23204971480827,7.0,7.869345814097556,8.0,,6.0,7.8970845514174055,,8.0,8.545459187185747,6.9691268765452286,7.987086993428523,7.051287139056867,7.308286698382184,8.0,6.886932964275172,7.6823205671763874,6.820612785817515
1000272,lobi,full,76,2 star,1.06186519,7.744543142800925,8.0,7.106882476796089,7.523821270891508,7.296871449956933,7.0551491359299625,7.898314033274939,7.428640132189759,8.266472909647835,8.07958203414648,,7.216921835934395,8.23204971480827,8.0,7.869345814097556,7.0,,7.0,7.8970845514174055,,7.0,8.545459187185747,6.9691268765452286,7.987086993428523,7.051287139056867,7.0,8.0,6.886932964275172,7.6823205671763874,6.820612785817515
1000764,doot,low,95,4 star,1.06186519,7.744543142800925,8.0,7.106882476796089,7.523821270891508,7.296871449956933,7.0551491359299625,7.898314033274939,7.428640132189759,8.266472909647835,8.07958203414648,,7.216921835934395,8.23204971480827,8.0,7.869345814097556,7.64030229140297,,7.0,7.8970845514174055,,8.0,8.545459187185747,6.9691268765452286,7.987086993428523,7.051287139056867,7.0,8.0,6.886932964275172,7.6823205671763874,6.820612785817515
1002226,nulp,high,87,3 star,1.06186519,8.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,8.0,9.0,,7.0,9.0,7.0,8.0,8.0,,9.0,8.0,,8.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,9.0
1002480,nulp,high,100,2 star,1.06186519,7.0,9.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,,8.0,7.0,7.0,8.0,8.0,,6.0,7.0,,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0
1002589,lobi,full,76,2 star,1.06186519,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,9.0,,7.0,9.0,7.0,8.0,8.0,,7.0,7.0,,6.0,8.0,7.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0
1002728,nulp,high,71,3 star,1.06186519,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,,7.0,7.0,8.0,8.0,8.0,,7.0,8.0,,8.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0
1002747,nulp,high,81,3 star,1.06186519,7.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,,8.0,8.0,8.0,7.0,7.0,,6.0,8.0,,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0
1000809,doot,medium,72,5 star,1.0593003,7.7258365297123675,9.0,7.089716105803262,7.505647802054568,7.279246168716402,7.038107724611775,7.87923599317005,7.410696569326896,8.246505597506049,8.060066148929861,,7.199489669570819,8.212165550422943,6.0,7.85033774548847,8.0,,7.0,7.878009481073415,,8.0,8.5248179956098,6.9522932483194255,7.967794526031062,7.0342550562271295,8.0,8.0,6.870297871932858,7.663764250060893,6.804137887032844
1002676,doot,medium,72,5 star,1.0593003,8.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.0,9.0,,8.0,8.0,8.0,7.0,9.0,,8.0,8.0,,9.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0
1001357,nulp,high,71,1 star,1.05914942,7.72473611067576,8.0,8.0,7.0,7.2782093591715205,7.037105261293782,7.878113724889138,8.0,7.0,8.0,,7.198464220034606,8.21099586177257,8.0,7.0,8.0,,7.0,8.0,,8.0,8.523603774732887,6.951303007869851,9.0,6.0,7.0,8.0,6.869319310383392,7.6626726722051615,8.0
1001735,doot,medium,95,1 star,1.05914942,7.72473611067576,9.0,7.0,8.0,7.2782093591715205,7.037105261293782,7.878113724889138,7.0,7.0,9.0,,7.198464220034606,8.21099586177257,8.0,8.0,7.0,,7.0,8.0,,9.0,8.523603774732887,6.951303007869851,8.0,7.0,8.0,7.0,6.869319310383392,7.6626726722051615,6.0
1001911,lobi,full,73,1 star,1.05914942,7.72473611067576,9.0,7.0,8.0,7.2782093591715205,7.037105261293782,7.878113724889138,6.0,10.0,7.0,,7.198464220034606,8.21099586177257,9.0,7.0,7.0,,8.0,8.0,,7.0,8.523603774732887,6.951303007869851,8.0,6.0,8.0,9.0,6.869319310383392,7.6626726722051615,6.0
1001936,lobi,full,61,2 star,1.05914942,7.72473611067576,9.0,6.0,9.0,7.2782093591715205,7.037105261293782,7.878113724889138,8.0,9.0,8.0,,7.198464220034606,8.21099586177257,8.0,8.0,7.0,,7.0,7.0,,8.0,8.523603774732887,6.951303007869851,8.0,7.0,7.0,9.0,6.869319310383392,7.6626726722051615,5.0
1002023,doot,medium,90,4 star,1.05914942,7.72473611067576,8.0,8.0,7.0,7.2782093591715205,7.037105261293782,7.878113724889138,8.0,7.0,9.0,,7.198464220034606,8.21099586177257,8.0,7.0,9.0,,6.0,8.0,,8.0,8.523603774732887,6.951303007869851,8.0,7.0,7.0,8.0,6.869319310383392,7.6626726722051615,7.0
1002202,doot,medium,60,2 star,1.05914942,7.72473611067576,8.0,8.0,7.0,7.2782093591715205,7.037105261293782,7.878113724889138,8.0,7.0,9.0,,7.198464220034606,8.21099586177257,8.0,7.0,9.0,,6.0,9.0,,8.0,8.523603774732887,6.951303007869851,7.0,6.0,7.0,8.0,6.869319310383392,7.6626726722051615,8.0
1002334,nulp,high,94,1 star,1.05673541,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,7.0,8.0,,8.0,8.0,7.0,8.0,7.0,,7.0,8.0,,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0
1002488,nulp,high,98,5 star,1.05673541,8.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,,7.0,9.0,9.0,8.0,8.0,,7.0,9.0,,8.0,8.0,7.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0
1002540,doot,medium,89,4 star,1.05673541,8.0,8.0,7.0,7.0,7.0,8.0,9.0,6.0,8.0,8.0,,7.0,9.0,8.0,7.0,8.0,,7.0,9.0,,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0
1002664,nulp,high,98,2 star,1.05673541,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,,7.0,9.0,8.0,8.0,9.0,,8.0,8.0,,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0
1001864,nulp,high,66,1 star,1.05507577,7.695025598954709,8.0,7.0,9.0,7.250216257352148,7.010039482560059,7.847813299501193,7.0,8.0,8.0,,7.1707778301672125,8.179415120981236,8.0,8.0,8.0,,6.0,7.0,,7.0,8.490820696291566,6.9245672376722815,9.0,7.0,8.0,8.0,6.842898861974192,7.633200865922032,6.0
1002140,nulp,high,66,1 star,1.05507577,7.695025598954709,8.0,8.0,9.0,7.250216257352148,7.010039482560059,7.847813299501193,7.381142428751254,8.0,9.0,,7.1707778301672125,8.179415120981236,6.0,9.0,8.0,,7.0,8.0,,6.0,8.490820696291566,6.9245672376722815,8.0,7.0,8.0,8.0,6.842898861974192,7.633200865922032,6.0
1002290,lobi,full,89,4 star,1.05476241,7.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.0,7.0,8.0,9.0,7.0,,7.0,7.0,,7.0,8.0,6.922510624819162,9.0,7.0,8.0,7.0,6.0,8.0,7.0
1001673,doot,medium,79,4 star,1.05417051,7.688423230601857,9.0,7.0,8.0,7.243995537517846,7.0040248355343,7.841079838578756,8.0,7.0,8.0,,7.1646252688790915,8.17239714412786,7.0,7.0,8.0,,7.0,7.0,,7.0,8.48353553198197,6.918625926236825,8.0,7.0,9.0,7.0,6.837027622391286,7.626651543482485,7.0
1002799,doot,medium,79,4 star,1.05417051,8.0,8.0,8.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,,8.0,8.0,8.0,7.0,8.0,,7.0,7.0,,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0
1000264,nulp,medium,72,5 star,1.05263158,7.677199291922078,8.0,7.045083501064933,7.45839674056566,7.233420396260524,6.9938000153198265,7.8296330442684265,7.364043263908401,8.194590539228239,8.009324801713502,,7.154165996246776,8.160466676506438,7.0,7.800916722639618,8.0,,7.005023492850416,7.828414253557077,,7.0,8.471150849226772,6.908525775553739,7.917634065667145,6.989971601026971,7.244736381659729,8.0,6.8270465929286726,7.615517782152154,6.7613031116532705
1001044,lobi,full,66,1 star,1.05160562,7.669716617513298,9.0,7.038216925896484,7.451127324688977,7.226370256277314,6.9869834242161115,7.822001798473865,7.35686581077989,8.18660358323208,8.001518417191422,,7.147193102515515,8.152512979742534,9.0,7.7933134655525,7.0,,8.0,7.820784195671506,,8.0,8.46289434040602,6.90179229801102,7.909917048621151,6.983158741333184,7.0,9.0,6.82039253004897,7.608095226366989,6.75471312644645
1002263,doot,medium,81,3 star,1.05160562,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,9.0,,9.0,7.0,8.0,8.0,8.0,,6.0,8.0,,9.0,7.0,7.0,9.0,7.0,8.0,9.0,7.0,6.0,7.0
1002445,lobi,full,80,2 star,1.05160562,7.0,9.0,7.0,9.0,6.0,8.0,7.0,7.0,8.0,9.0,,8.0,8.0,8.0,8.0,6.0,,8.0,7.0,,6.0,9.0,8.0,9.0,6.0,8.0,7.0,7.0,9.0,6.0
1002508,lobi,full,66,1 star,1.05160562,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,,7.0,8.0,7.0,9.0,7.0,,6.0,7.0,,7.0,8.0,7.0,9.0,6.0,8.0,8.0,7.0,8.0,6.0
1002612,nulp,high,60,3 star,1.05160562,8.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,10.0,7.0,,7.0,8.0,8.0,7.0,8.0,,8.0,9.0,,7.0,9.0,6.0,8.0,7.0,7.0,9.0,6.0,9.0,7.0
1002615,lobi,full,89,2 star,1.05160562,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,,7.0,9.0,8.0,8.0,7.0,,7.0,7.0,,6.0,9.0,8.0,9.0,7.0,8.0,8.0,6.0,9.0,6.0
1001496,doot,low,69,2 star,1.05100212,7.665315087233658,9.0,8.0,8.0,7.222223155532776,6.982973703826338,7.817512874113249,9.0,8.0,8.0,,7.143091440299818,8.147834380189904,6.0,9.0,7.0,,7.0,7.0,,6.0,8.458037617850243,6.897831467474711,8.0,7.0,7.0,8.0,6.816478413564993,7.603729059638903,7.0
1001593,lobi,full,95,1 star,1.05100212,7.665315087233658,7.0,8.0,8.0,7.222223155532776,6.982973703826338,7.817512874113249,7.0,8.0,8.0,,7.143091440299818,8.147834380189904,8.0,8.0,7.0,,7.0,8.0,,8.0,8.458037617850243,6.897831467474711,8.0,7.0,7.0,8.0,6.816478413564993,7.603729059638903,7.0
1001842,lobi,full,71,4 star,1.05100212,7.665315087233658,9.0,8.0,7.0,7.222223155532776,6.982973703826338,7.817512874113249,7.0,8.0,8.0,,7.143091440299818,8.147834380189904,8.0,8.0,6.0,,7.0,8.0,,7.0,8.458037617850243,6.897831467474711,9.0,7.0,7.0,9.0,6.816478413564993,7.603729059638903,6.0
1001940,nulp,high,62,2 star,1.05100212,7.665315087233658,8.0,7.0,7.0,7.222223155532776,6.982973703826338,7.817512874113249,7.0,9.0,8.0,,7.143091440299818,8.147834380189904,9.0,8.0,8.0,,7.0,8.0,,7.0,8.458037617850243,6.897831467474711,7.0,7.0,7.0,8.0,6.816478413564993,7.603729059638903,7.0
1001966,nulp,high,73,1 star,1.05100212,7.665315087233658,9.0,7.0,7.0,7.222223155532776,6.982973703826338,7.817512874113249,8.0,8.0,7.0,,7.143091440299818,8.147834380189904,8.0,8.0,8.0,,7.0,7.0,,8.0,8.458037617850243,6.897831467474711,8.0,6.0,7.0,8.0,6.816478413564993,7.603729059638903,8.0
1002018,lobi,full,96,3 star,1.05100212,7.665315087233658,8.0,7.0,8.0,7.222223155532776,6.982973703826338,7.817512874113249,7.0,9.0,8.0,,7.143091440299818,8.147834380189904,8.0,8.0,7.0,,7.0,8.0,,7.0,8.458037617850243,6.897831467474711,8.0,7.0,7.0,9.0,6.816478413564993,7.603729059638903,6.0
1002060,lobi,full,63,2 star,1.05100212,7.665315087233658,8.0,8.0,8.0,7.222223155532776,6.982973703826338,7.817512874113249,8.0,6.0,9.0,,7.143091440299818,8.147834380189904,7.0,9.0,7.0,,7.0,7.0,,7.0,8.458037617850243,6.897831467474711,9.0,7.0,8.0,7.0,6.816478413564993,7.603729059638903,7.0
1002074,lobi,full,84,3 star,1.05100212,7.665315087233658,9.0,7.0,8.0,7.222223155532776,6.982973703826338,7.817512874113249,8.0,9.0,8.0,,7.143091440299818,8.147834380189904,8.0,9.0,7.0,,7.0,7.0,,6.0,8.458037617850243,6.897831467474711,8.0,7.0,8.0,8.0,6.816478413564993,7.603729059638903,5.0
1002099,doot,medium,86,4 star,1.05100212,7.665315087233658,9.0,7.0,6.0,7.222223155532776,6.982973703826338,7.817512874113249,8.0,8.0,8.0,,7.143091440299818,8.147834380189904,7.0,8.0,8.0,,7.0,8.0,,8.0,8.458037617850243,6.897831467474711,7.0,7.0,8.0,8.0,6.816478413564993,7.603729059638903,7.0
